date,municipality,nighborhood,zone,age,sex,schooling
2019-08-04 20:10:00,BOGOTÁ D.C. (CT),ALSACIA E-8,URBANA,32.0,MASCULINO,TECNOLOGO
2019-08-04 10:45:00,BOGOTÁ D.C. (CT),VILLAS DE GRANADA E-10,URBANA,31.0,MASCULINO,SECUNDARIA
2019-08-04 21:10:00,BOGOTÁ D.C. (CT),CIUDADELA COLSUBSIDIO E-10,URBANA,21.0,MASCULINO,SECUNDARIA
2019-08-04 22:10:00,BOGOTÁ D.C. (CT),VILLA MARIA I E-11,URBANA,27.0,MASCULINO,SECUNDARIA
2019-08-04 16:14:00,BOGOTÁ D.C. (CT),RESTREPO E-15,URBANA,41.0,FEMENINO,SECUNDARIA
2019-09-04 00:00:00,BOGOTÁ D.C. (CT),BELLA SUIZA E-1,URBANA,,MASCULINO,NO REPORTADO
2019-09-04 00:00:00,BOGOTÁ D.C. (CT),FINCA NUEVA ZELANDIA E-11,URBANA,49.0,MASCULINO,SUPERIOR
2019-09-04 19:00:00,BOGOTÁ D.C. (CT),CASA LINDA E-19,URBANA,20.0,MASCULINO,TECNOLOGO
2019-09-04 21:00:00,BOGOTÁ D.C. (CT),CIUDAD DE CALI E-8,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-04 21:30:00,BOGOTÁ D.C. (CT),SANTA INES SUR E-4,URBANA,24.0,MASCULINO,TECNOLOGO
2019-09-04 18:30:00,BOGOTÁ D.C. (CT),VILLA NELLY E-8,URBANA,25.0,MASCULINO,SECUNDARIA
2019-09-04 18:00:00,BOGOTÁ D.C. (CT),VILLA GLADYS E-10,URBANA,25.0,MASCULINO,SECUNDARIA
2019-09-04 01:00:00,BOGOTÁ D.C. (CT),EL POA E-11,URBANA,21.0,MASCULINO,SECUNDARIA
2019-09-04 08:00:00,BOGOTÁ D.C. (CT),LA ESTANCIA E-19,URBANA,27.0,MASCULINO,TECNICO
2019-09-04 07:00:00,BOGOTÁ D.C. (CT),LA ESTRELLA DEL SUR E-19,URBANA,32.0,MASCULINO,TECNICO
2019-09-04 07:30:00,BOGOTÁ D.C. (CT),EDUARDO FREY E-15,URBANA,37.0,MASCULINO,SECUNDARIA
2019-09-04 07:30:00,BOGOTÁ D.C. (CT),LA ESTRELLA DEL SUR E-19,URBANA,31.0,MASCULINO,TECNICO
2019-09-04 14:30:00,BOGOTÁ D.C. (CT),CATALUÑA E-11,URBANA,27.0,MASCULINO,TECNOLOGO
2019-09-04 00:05:00,BOGOTÁ D.C. (CT),LAS MARGARITAS E-7,URBANA,28.0,MASCULINO,SECUNDARIA
2019-09-04 08:50:00,BOGOTÁ D.C. (CT),ENGATIVA E-10,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-04 08:50:00,BOGOTÁ D.C. (CT),LA FRAGUA E-15,URBANA,34.0,MASCULINO,SUPERIOR
2019-09-04 06:41:00,BOGOTÁ D.C. (CT),ARBORIZADORA BAJA E-19,URBANA,36.0,FEMENINO,SUPERIOR
2019-09-04 10:25:00,BOGOTÁ D.C. (CT),GRANADA SUR E-4,URBANA,20.0,MASCULINO,SUPERIOR
2019-09-04 05:10:00,FACATATIVÁ,VILLAS DEL PRADO,URBANA,32.0,MASCULINO,SECUNDARIA
2019-09-04 10:30:00,MADRID,CENTRO,URBANA,39.0,MASCULINO,NO REPORTADO
2019-09-04 16:30:00,SOACHA,VILLA ITALIA,URBANA,37.0,MASCULINO,SECUNDARIA
2019-09-04 16:30:00,SOACHA,VILLA ITALIA,URBANA,37.0,MASCULINO,TECNICO
2019-08-07 09:00:00,BOGOTÁ D.C. (CT),LUISITANIA E-8,URBANA,23.0,MASCULINO,TECNOLOGO
2019-07-06 22:00:00,BOGOTÁ D.C. (CT),OLAYA E-18,URBANA,30.0,MASCULINO,TECNICO
2019-07-06 10:00:00,BOGOTÁ D.C. (CT),COUNTRY SUR E-18,URBANA,22.0,MASCULINO,SECUNDARIA
2019-07-06 05:00:00,BOGOTÁ D.C. (CT),LA CITA E-1,URBANA,27.0,MASCULINO,SECUNDARIA
2019-07-06 23:30:00,BOGOTÁ D.C. (CT),POTRERILLOS DE SUBA E-11,URBANA,24.0,MASCULINO,SECUNDARIA
2019-07-06 02:30:00,BOGOTÁ D.C. (CT),TUNA BAJA E-11,URBANA,22.0,MASCULINO,SECUNDARIA
2019-07-06 19:20:00,BOGOTÁ D.C. (CT),BRASILIA I SECTOR E-7,URBANA,30.0,MASCULINO,SUPERIOR
2019-07-06 18:15:00,BOGOTÁ D.C. (CT),PRIMAVERA NUEVA E-16,URBANA,24.0,MASCULINO,SUPERIOR
2019-07-06 09:20:00,BOGOTÁ D.C. (CT),TIMIZA E-8,URBANA,60.0,MASCULINO,TECNICO
2019-07-06 19:43:00,BOGOTÁ D.C. (CT),JORGE GAITAN CORTES E-16,URBANA,27.0,MASCULINO,SUPERIOR
2019-07-06 21:33:00,BOGOTÁ D.C. (CT),CALANDAIMA E-8,URBANA,23.0,MASCULINO,SUPERIOR
2019-07-06 20:30:00,SOACHA,EL NOGAL,URBANA,28.0,MASCULINO,SECUNDARIA
2019-07-06 11:15:00,SUTATAUSA,VER. SANTA BARBARA,RURAL,42.0,MASCULINO,PRIMARIA
2019-08-06 19:00:00,BOGOTÁ D.C. (CT),SAN ANDRES II SECTOR E-8,URBANA,37.0,FEMENINO,SECUNDARIA
2019-08-06 19:30:00,BOGOTÁ D.C. (CT),RINCON DE GALICIA E-19,URBANA,30.0,MASCULINO,SUPERIOR
2019-08-06 21:30:00,BOGOTÁ D.C. (CT),TOBERIN ORIENTAL E-1,URBANA,34.0,MASCULINO,SECUNDARIA
2019-08-06 11:00:00,BOGOTÁ D.C. (CT),LA ESTANZUELA E-14,URBANA,33.0,MASCULINO,SUPERIOR
2019-08-06 14:00:00,BOGOTÁ D.C. (CT),VEINTE DE JULIO E-4,URBANA,48.0,MASCULINO,SECUNDARIA
2019-08-06 20:25:00,BOGOTÁ D.C. (CT),GALAN E-16,URBANA,30.0,FEMENINO,SUPERIOR
2019-08-06 08:03:00,BOGOTÁ D.C. (CT),CORABASTOS E-8,URBANA,51.0,MASCULINO,PRIMARIA
2019-08-06 22:20:00,BOGOTÁ D.C. (CT),GARCES NAVAS E-10,URBANA,24.0,MASCULINO,SUPERIOR
2019-08-06 01:40:00,GIRARDOT,BARBULA,URBANA,33.0,FEMENINO,SECUNDARIA
2019-09-06 14:00:00,BOGOTÁ D.C. (CT),LA ALQUERIA E-16,URBANA,51.0,MASCULINO,TECNICO
2019-09-06 13:00:00,BOGOTÁ D.C. (CT),EL REMANSO E-7,URBANA,24.0,MASCULINO,SUPERIOR
2019-09-06 19:40:00,BOGOTÁ D.C. (CT),VILLAS DEL PROGRESO E-7,URBANA,26.0,MASCULINO,SECUNDARIA
