date,municipality,nighborhood,zone,age,sex,schooling
2019-07-02 19:15:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,NO REPORTADO
2019-07-02 19:15:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,14.0,MASCULINO,NO REPORTADO
2019-07-02 19:15:00,BOGOTÁ D.C.,SAN PEDRO LOS ROBLES E-9,URBANA,20.0,MASCULINO,SECUNDARIA
2019-07-03 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,45.0,MASCULINO,SUPERIOR
2019-07-03 00:00:00,BOGOTÁ D.C.,INDUSTRIAL CENTENARIO E-16,URBANA,18.0,MASCULINO,NO REPORTADO
2019-07-03 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,8.0,MASCULINO,NO REPORTADO
2019-07-03 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,14.0,FEMENINO,NO REPORTADO
2019-07-03 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,36.0,FEMENINO,SUPERIOR
2019-07-03 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,55.0,FEMENINO,NO REPORTADO
2019-07-03 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,85.0,FEMENINO,NO REPORTADO
2019-07-03 20:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,21.0,FEMENINO,TECNICO
2019-07-03 19:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,20.0,MASCULINO,TECNICO
2019-07-03 19:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,21.0,MASCULINO,SUPERIOR
2019-07-03 19:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,21.0,FEMENINO,SECUNDARIA
2019-07-03 19:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,32.0,MASCULINO,NO REPORTADO
2019-07-03 19:30:00,BOGOTÁ D.C.,HACIENDA LOS MOLINOS E-18,URBANA,30.0,FEMENINO,SECUNDARIA
2019-07-03 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,12.0,MASCULINO,NO REPORTADO
2019-07-03 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADO
2019-07-03 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADO
2019-07-03 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,27.0,MASCULINO,SECUNDARIA
2019-07-03 18:30:00,BOGOTÁ D.C.,SAN RAFAEL INDUSTRIAL E-16,URBANA,38.0,MASCULINO,SECUNDARIA
2019-07-03 22:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADO
2019-07-03 18:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,10.0,MASCULINO,NO REPORTADO
2019-07-03 18:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,MASCULINO,NO REPORTADO
2019-07-03 18:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,17.0,MASCULINO,NO REPORTADO
2019-07-03 20:30:00,BOGOTÁ D.C.,PRINCIPE DE BOCHICA E-18,URBANA,24.0,MASCULINO,SUPERIOR
2019-07-03 16:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,44.0,MASCULINO,PRIMARIA
2019-07-03 16:30:00,BOGOTÁ D.C.,LA TOSCANA E-11,URBANA,17.0,MASCULINO,SECUNDARIA
2019-07-03 04:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,20.0,MASCULINO,NO REPORTADO
2019-07-03 21:30:00,BOGOTÁ D.C.,AURES I E-11,URBANA,21.0,FEMENINO,SECUNDARIA
2019-07-03 21:30:00,BOGOTÁ D.C.,CLARETIANO E-7,URBANA,40.0,MASCULINO,SECUNDARIA
2019-07-03 21:30:00,BOGOTÁ D.C.,SANTA BARBARA E-17,URBANA,23.0,MASCULINO,TECNOLOGO
2019-07-03 15:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,37.0,FEMENINO,SECUNDARIA
2019-07-03 14:30:00,BOGOTÁ D.C.,BOSQUE DE PINOS I SECTOR E-1,URBANA,15.0,FEMENINO,NO REPORTADO
2019-07-03 14:30:00,BOGOTÁ D.C.,CERROS NORTE E-1,URBANA,33.0,FEMENINO,SECUNDARIA
2019-07-03 07:00:00,BOGOTÁ D.C.,LOS MOLINOS DEL SUR E-18,URBANA,33.0,FEMENINO,SECUNDARIA
2019-07-03 08:30:00,BOGOTÁ D.C.,SAN PABLO E-7,URBANA,34.0,MASCULINO,PRIMARIA
2019-07-03 00:30:00,BOGOTÁ D.C.,CHAPINERO SUR OCC. E-13,URBANA,28.0,MASCULINO,SECUNDARIA
2019-07-03 12:30:00,BOGOTÁ D.C.,CENTRO USME E-5,URBANA,41.0,FEMENINO,SECUNDARIA
